path,collection,edition,series,filename
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/19-Alkmaar-Oost.jpg,waterstaatskaarten,3e,derde-editie,19-Alkmaar-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/19-Alkmaar-West.jpg,waterstaatskaarten,3e,derde-editie,19-Alkmaar-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/20-Urk.jpg,waterstaatskaarten,3e,derde-editie,20-Urk
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/21-Zwolle-Oost.jpg,waterstaatskaarten,3e,derde-editie,21-Zwolle-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/21-Zwolle-West.jpg,waterstaatskaarten,3e,derde-editie,21-Zwolle-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/22-Coevorden-Oost.jpg,waterstaatskaarten,3e,derde-editie,22-Coevorden-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/22-Coevorden-West.jpg,waterstaatskaarten,3e,derde-editie,22-Coevorden-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/23-Nieuw-Schoonebeek.jpg,waterstaatskaarten,3e,derde-editie,23-Nieuw-Schoonebeek
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/24-Hillegom.jpg,waterstaatskaarten,3e,derde-editie,24-Hillegom
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/25-Amsterdam-Oost.jpg,waterstaatskaarten,3e,derde-editie,25-Amsterdam-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/25-Amsterdam-West.jpg,waterstaatskaarten,3e,derde-editie,25-Amsterdam-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/26-Harderwijk-Oost.jpg,waterstaatskaarten,3e,derde-editie,26-Harderwijk-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/26-Harderwijk-West.jpg,waterstaatskaarten,3e,derde-editie,26-Harderwijk-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/27-Hattem-Oost.jpg,waterstaatskaarten,3e,derde-editie,27-Hattem-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/27-Hattem-West.jpg,waterstaatskaarten,3e,derde-editie,27-Hattem-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/28-Almelo-Oost.jpg,waterstaatskaarten,3e,derde-editie,28-Almelo-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/28-Almelo-West.jpg,waterstaatskaarten,3e,derde-editie,28-Almelo-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/29-Denekamp.jpg,waterstaatskaarten,3e,derde-editie,29-Denekamp
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/30-s-Gravenhage-Oost.jpg,waterstaatskaarten,3e,derde-editie,30-s-Gravenhage-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/30-s-Gravenhage-West.jpg,waterstaatskaarten,3e,derde-editie,30-s-Gravenhage-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/31-Utrecht-Oost.jpg,waterstaatskaarten,3e,derde-editie,31-Utrecht-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/31-Utrecht-West.jpg,waterstaatskaarten,3e,derde-editie,31-Utrecht-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/32-Amersfoort-Oost.jpg,waterstaatskaarten,3e,derde-editie,32-Amersfoort-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/32-Amersfoort-West.jpg,waterstaatskaarten,3e,derde-editie,32-Amersfoort-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/33-Zutphen-Oost.jpg,waterstaatskaarten,3e,derde-editie,33-Zutphen-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/33-Zutphen-West.jpg,waterstaatskaarten,3e,derde-editie,33-Zutphen-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/34-Groenlo-Oost.jpg,waterstaatskaarten,3e,derde-editie,34-Groenlo-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/34-Groenlo-West.jpg,waterstaatskaarten,3e,derde-editie,34-Groenlo-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/36-Goedereede.jpg,waterstaatskaarten,3e,derde-editie,36-Goedereede
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/37-Rotterdam-Oost-1966.jpg,waterstaatskaarten,3e,derde-editie,37-Rotterdam-Oost-1966
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/37-Rotterdam-West.jpg,waterstaatskaarten,3e,derde-editie,37-Rotterdam-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/38-Gorinchem-Oost.jpg,waterstaatskaarten,3e,derde-editie,38-Gorinchem-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/38-Gorinchem-West.jpg,waterstaatskaarten,3e,derde-editie,38-Gorinchem-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/39-Rhenen-Oost.jpg,waterstaatskaarten,3e,derde-editie,39-Rhenen-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/39-Rhenen-West.jpg,waterstaatskaarten,3e,derde-editie,39-Rhenen-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/40-Arnhem-Oost.jpg,waterstaatskaarten,3e,derde-editie,40-Arnhem-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/40-Arnhem-West.jpg,waterstaatskaarten,3e,derde-editie,40-Arnhem-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/41-Aalten-Oost.jpg,waterstaatskaarten,3e,derde-editie,41-Aalten-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/41-Aalten-West.jpg,waterstaatskaarten,3e,derde-editie,41-Aalten-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/42-Zierikzee-Oost.jpg,waterstaatskaarten,3e,derde-editie,42-Zierikzee-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/42-Zierikzee-West.jpg,waterstaatskaarten,3e,derde-editie,42-Zierikzee-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/43-Willemstad-Oost.jpg,waterstaatskaarten,3e,derde-editie,43-Willemstad-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/43-Willemstad-West.jpg,waterstaatskaarten,3e,derde-editie,43-Willemstad-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/44-Geertruidenberg-Oost.jpg,waterstaatskaarten,3e,derde-editie,44-Geertruidenberg-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/44-Geertruidenberg-West.jpg,waterstaatskaarten,3e,derde-editie,44-Geertruidenberg-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/45-s-Hertogenbosch-Oost.jpg,waterstaatskaarten,3e,derde-editie,45-s-Hertogenbosch-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/45-s-Hertogenbosch-West.jpg,waterstaatskaarten,3e,derde-editie,45-s-Hertogenbosch-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/46-Vierlingsbeek.jpg,waterstaatskaarten,3e,derde-editie,46-Vierlingsbeek
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/47-Cadzand.jpg,waterstaatskaarten,3e,derde-editie,47-Cadzand
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/48-Middelburg-Oost.jpg,waterstaatskaarten,3e,derde-editie,48-Middelburg-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/48-Middelburg-West.jpg,waterstaatskaarten,3e,derde-editie,48-Middelburg-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/49-Bergen-op-Zoom-Oost.jpg,waterstaatskaarten,3e,derde-editie,49-Bergen-op-Zoom-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/49-Bergen-op-Zoom-West.jpg,waterstaatskaarten,3e,derde-editie,49-Bergen-op-Zoom-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/50-Breda-Oost.jpg,waterstaatskaarten,3e,derde-editie,50-Breda-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/50-Breda-West.jpg,waterstaatskaarten,3e,derde-editie,50-Breda-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/51-Eindhoven-Oost.jpg,waterstaatskaarten,3e,derde-editie,51-Eindhoven-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/51-Eindhoven-West.jpg,waterstaatskaarten,3e,derde-editie,51-Eindhoven-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/52-Venlo-Oost.jpg,waterstaatskaarten,3e,derde-editie,52-Venlo-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/52-Venlo-West.jpg,waterstaatskaarten,3e,derde-editie,52-Venlo-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/53-Sluis.jpg,waterstaatskaarten,3e,derde-editie,53-Sluis
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/54-Neuzen-Oost.jpg,waterstaatskaarten,3e,derde-editie,54-Neuzen-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/54-Neuzen-West.jpg,waterstaatskaarten,3e,derde-editie,54-Neuzen-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/55-Hulst.jpg,waterstaatskaarten,3e,derde-editie,55-Hulst
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/57-Valkenswaard-Oost.jpg,waterstaatskaarten,3e,derde-editie,57-Valkenswaard-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/57-Valkenswaard-West.jpg,waterstaatskaarten,3e,derde-editie,57-Valkenswaard-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/58-Roermond-Oost.jpg,waterstaatskaarten,3e,derde-editie,58-Roermond-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/58-Roermond-West.jpg,waterstaatskaarten,3e,derde-editie,58-Roermond-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/60-Sittard.jpg,waterstaatskaarten,3e,derde-editie,60-Sittard
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/61-62-Maastricht.jpg,waterstaatskaarten,3e,derde-editie,61-62-Maastricht
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/62-Heerlen.jpg,waterstaatskaarten,3e,derde-editie,62-Heerlen
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/edit-3bis/39-Rhenen-Oost.jpg,waterstaatskaarten,3e,edit-3bis,39-Rhenen-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/edit-3bis/52-Venlo-West.jpg,waterstaatskaarten,3e,edit-3bis,52-Venlo-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/edit-3bis/53-Sluis.jpg,waterstaatskaarten,3e,edit-3bis,53-Sluis
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/edit-3bis/54-Terneuzen-Oost.jpg,waterstaatskaarten,3e,edit-3bis,54-Terneuzen-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/edit-3bis/54-Terneuzen-West.jpg,waterstaatskaarten,3e,edit-3bis,54-Terneuzen-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/edit-3bis/55-Hulst-West.jpg,waterstaatskaarten,3e,edit-3bis,55-Hulst-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/edit-3bis/56-Herentals-Oost.jpg,waterstaatskaarten,3e,edit-3bis,56-Herentals-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/edit-3bis/57-Valkenswaard-Oost.jpg,waterstaatskaarten,3e,edit-3bis,57-Valkenswaard-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/edit-3bis/57-Valkenswaard-West.jpg,waterstaatskaarten,3e,edit-3bis,57-Valkenswaard-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/01-Ameland-Oost.jpg,waterstaatskaarten,4e,geogegevens,01-Ameland-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/01-Ameland-West.jpg,waterstaatskaarten,4e,geogegevens,01-Ameland-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/02-Schiermonnikoog-Oost.jpg,waterstaatskaarten,4e,geogegevens,02-Schiermonnikoog-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/02-Schiermonnikoog-West.jpg,waterstaatskaarten,4e,geogegevens,02-Schiermonnikoog-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/03-Uithuizen-Oost.jpg,waterstaatskaarten,4e,geogegevens,03-Uithuizen-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/03-Uithuizen-West.jpg,waterstaatskaarten,4e,geogegevens,03-Uithuizen-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/04-Vlieland-Oost.jpg,waterstaatskaarten,4e,geogegevens,04-Vlieland-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/04-Vlieland-West.jpg,waterstaatskaarten,4e,geogegevens,04-Vlieland-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/05-Harlingen-Oost.jpg,waterstaatskaarten,4e,geogegevens,05-Harlingen-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/05-Harlingen-West.jpg,waterstaatskaarten,4e,geogegevens,05-Harlingen-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/06-Leeuwarden-Oost.jpg,waterstaatskaarten,4e,geogegevens,06-Leeuwarden-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/06-Leeuwarden-West.jpg,waterstaatskaarten,4e,geogegevens,06-Leeuwarden-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/07-Groningen-Oost.jpg,waterstaatskaarten,4e,geogegevens,07-Groningen-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/07-Groningen-West.jpg,waterstaatskaarten,4e,geogegevens,07-Groningen-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/08-Nieuweschans.jpg,waterstaatskaarten,4e,geogegevens,08-Nieuweschans
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/09-Den-Helder-Oost.jpg,waterstaatskaarten,4e,geogegevens,09-Den-Helder-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/09-Den-Helder-West.jpg,waterstaatskaarten,4e,geogegevens,09-Den-Helder-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/10-Sneek-West.jpg,waterstaatskaarten,4e,geogegevens,10-Sneek-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/11-Heerenveen-Oost.jpg,waterstaatskaarten,4e,geogegevens,11-Heerenveen-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/11-Heerenveen-West.jpg,waterstaatskaarten,4e,geogegevens,11-Heerenveen-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/12-Assen-Oost.jpg,waterstaatskaarten,4e,geogegevens,12-Assen-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/12-Assen-West.jpg,waterstaatskaarten,4e,geogegevens,12-Assen-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/13-Boertange.jpg,waterstaatskaarten,4e,geogegevens,13-Boertange
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/14-Medemblik-Oost.jpg,waterstaatskaarten,4e,geogegevens,14-Medemblik-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/14-Medemblik-West.jpg,waterstaatskaarten,4e,geogegevens,14-Medemblik-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/15-Staveren-Oost.jpg,waterstaatskaarten,4e,geogegevens,15-Staveren-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/15-Staveren-West.jpg,waterstaatskaarten,4e,geogegevens,15-Staveren-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/16-Steenwijk-Oost-1.jpg,waterstaatskaarten,4e,geogegevens,16-Steenwijk-Oost-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/16-Steenwijk-Oost-2.jpg,waterstaatskaarten,4e,geogegevens,16-Steenwijk-Oost-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/16-Steenwijk-Oost-3.jpg,waterstaatskaarten,4e,geogegevens,16-Steenwijk-Oost-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/16-Steenwijk-West-1.jpg,waterstaatskaarten,4e,geogegevens,16-Steenwijk-West-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/16-Steenwijk-West-2.jpg,waterstaatskaarten,4e,geogegevens,16-Steenwijk-West-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/16-Steenwijk-West-3.jpg,waterstaatskaarten,4e,geogegevens,16-Steenwijk-West-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/17-Emmen-Oost-1.jpg,waterstaatskaarten,4e,geogegevens,17-Emmen-Oost-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/17-Emmen-Oost-2.jpg,waterstaatskaarten,4e,geogegevens,17-Emmen-Oost-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/17-Emmen-Oost-3.jpg,waterstaatskaarten,4e,geogegevens,17-Emmen-Oost-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/17-Emmen-West-1.jpg,waterstaatskaarten,4e,geogegevens,17-Emmen-West-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/17-Emmen-West-2.jpg,waterstaatskaarten,4e,geogegevens,17-Emmen-West-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/17-Emmen-West-3.jpg,waterstaatskaarten,4e,geogegevens,17-Emmen-West-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/18-Roswinkel.jpg,waterstaatskaarten,4e,geogegevens,18-Roswinkel
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/19-Alkmaar-Oost.jpg,waterstaatskaarten,4e,geogegevens,19-Alkmaar-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/19-Alkmaar-West.jpg,waterstaatskaarten,4e,geogegevens,19-Alkmaar-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/20-Enkhuizen-Oost.jpg,waterstaatskaarten,4e,geogegevens,20-Enkhuizen-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/20-Enkhuizen-West.jpg,waterstaatskaarten,4e,geogegevens,20-Enkhuizen-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/21-Zwolle-Oost.jpg,waterstaatskaarten,4e,geogegevens,21-Zwolle-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/21-Zwolle-West.jpg,waterstaatskaarten,4e,geogegevens,21-Zwolle-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/22-Coevorden-Oost.jpg,waterstaatskaarten,4e,geogegevens,22-Coevorden-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/22-Coevorden-West.jpg,waterstaatskaarten,4e,geogegevens,22-Coevorden-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/23-Nieuw-Schoonebeek.jpg,waterstaatskaarten,4e,geogegevens,23-Nieuw-Schoonebeek
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/24-Hillegom-1.jpg,waterstaatskaarten,4e,geogegevens,24-Hillegom-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/25-Amsterdam-Oost-1.jpg,waterstaatskaarten,4e,geogegevens,25-Amsterdam-Oost-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/25-Amsterdam-Oost-3.jpg,waterstaatskaarten,4e,geogegevens,25-Amsterdam-Oost-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/25-Amsterdam-West-1.jpg,waterstaatskaarten,4e,geogegevens,25-Amsterdam-West-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/26-Harderwijk-Oost.jpg,waterstaatskaarten,4e,geogegevens,26-Harderwijk-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/26-Harderwijk-West.jpg,waterstaatskaarten,4e,geogegevens,26-Harderwijk-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/27-Heerde-Oost-1.jpg,waterstaatskaarten,4e,geogegevens,27-Heerde-Oost-1
